20	128	San Andrés Solaga
20	129	San Juan Tabaá
20	130	San Melchor Betaza
20	131	San Andrés Yaá
20	132	San Bartolomé Zoogocho
20	133	San Baltazar Yatzachi el Bajo
20	134	Santiago Zoochila
20	135	Villa Hidalgo
20	136	San Francisco Cajonos
20	137	San Mateo Cajonos
20	138	San Pedro Cajonos
20	139	Santo Domingo Xagacía
20	140	San Pablo Yaganiza
20	141	Santiago Choápam
20	142	Santiago Jocotepec
20	143	San Juan Lalana
20	144	Santiago Yaveo
20	145	San Juan Petlapa
20	146	San Juan Comaltepec
20	147	Heroica Ciudad de Huajuapan de León
20	148	Santiago Chazumba
20	149	Cosoltepec
20	150	San Pedro y San Pablo Tequixtepec
20	151	San Juan Bautista Suchitepec
20	152	Santa Catarina Zapoquila
20	153	Santiago Miltepec
20	154	San Jerónimo Silacayoapilla
20	155	Zapotitlán Palmas
20	156	San Andrés Dinicuiti
20	157	Santiago Cacaloxtepec
20	158	Asunción Cuyotepeji
20	159	Santa María Camotlán
20	160	Santiago Huajolotitlán
20	161	Santiago Tamazola
20	162	San Juan Cieneguilla
20	163	Zapotitlán Lagunas
20	164	San Juan Ihualtepec
20	165	San Nicolás Hidalgo
20	166	Guadalupe de Ramírez
20	167	San Andrés Tepetlapa
20	168	San Miguel Ahuehuetitlán
20	169	San Mateo Nejápam
20	170	San Juan Bautista Tlachichilco
20	171	Tezoatlán de Segura y Luna
20	172	Fresnillo de Trujano
20	173	Santiago Ayuquililla
20	174	San José Ayuquila
20	175	San Martín Zacatepec
20	176	San Miguel Amatitlán
20	177	Mariscala de Juárez
20	178	Santa Cruz Tacache de Mina
20	179	San Simón Zahuatlán
20	180	San Marcos Arteaga
20	181	San Jorge Nuchita
20	182	Santos Reyes Yucuná
20	183	Santo Domingo Tonalá
20	184	Santo Domingo Yodohino
20	185	San Juan Bautista Coixtlahuaca
20	186	Tepelmeme Villa de Morelos
20	187	Concepción Buenavista
20	188	Santiago Ihuitlán Plumas
20	189	Tlacotepec Plumas
20	190	San Francisco Teopan
20	191	Santa Magdalena Jicotlán
20	192	San Mateo Tlapiltepec
20	193	San Miguel Tequixtepec
20	194	San Miguel Tulancingo
20	195	Santiago Tepetlapa
20	196	San Cristóbal Suchixtlahuaca
20	197	Santa María Nativitas
20	198	Silacayoápam
20	199	Santiago Yucuyachi
20	200	San Lorenzo Victoria
20	201	San Agustín Atenango
20	202	Calihualá
20	203	Santa Cruz de Bravo
20	204	Ixpantepec Nieves
20	205	San Francisco Tlapancingo
20	206	Santiago del Río
20	207	San Pedro y San Pablo Teposcolula
20	208	La Trinidad Vista Hermosa
20	209	Villa de Tamazulápam del Progreso
20	210	San Pedro Nopala
20	211	Teotongo
20	212	San Antonio Acutla
20	213	Villa Tejúpam de la Unión
20	214	Santo Domingo Tonaltepec
20	215	Villa de Chilapa de Díaz
20	216	San Antonino Monte Verde
20	217	San Andrés Lagunas
20	218	San Pedro Yucunama
20	219	San Juan Teposcolula
20	220	San Bartolo Soyaltepec
20	221	Santiago Yolomécatl
20	222	San Sebastián Nicananduta
20	223	Santo Domingo Tlatayápam
20	224	Santa María Nduayaco
20	225	San Vicente Nuñú
20	226	San Pedro Topiltepec
20	227	Santiago Nejapilla
20	228	Asunción Nochixtlán
20	229	San Miguel Huautla
20	230	San Miguel Chicahua
20	231	Santa María Apazco
20	232	Santiago Apoala
20	233	Santa María Chachoápam
20	234	San Pedro Coxcaltepec Cántaros
20	235	Santiago Huauclilla
20	236	Santo Domingo Yanhuitlán
20	237	San Andrés Sinaxtla
20	238	San Juan Yucuita
20	239	San Juan Sayultepec
20	240	Santiago Tillo
20	241	San Francisco Chindúa
20	242	San Mateo Etlatongo
20	243	Santa Inés de Zaragoza
20	244	Santiago Juxtlahuaca
20	245	San Miguel Tlacotepec
20	246	San Sebastián Tecomaxtlahuaca
20	247	Santos Reyes Tepejillo
20	248	San Juan Mixtepec -Dto. 08 -
20	249	San Martín Peras
20	250	Coicoyán de las Flores
20	251	Heroica Ciudad de Tlaxiaco
20	252	San Juan Ñumí
20	253	San Pedro Mártir Yucuxaco
20	254	San Martín Huamelúlpam
20	255	Santa Cruz Tayata
20	256	Santiago Nundiche
20	257	Santa María del Rosario
20	258	San Juan Achiutla
20	259	Santa Catarina Tayata
20	260	San Cristóbal Amoltepec
20	261	San Miguel Achiutla
20	262	San Martín Itunyoso
20	263	Magdalena Peñasco
20	264	San Bartolomé Yucuañe
20	265	Santa Cruz Nundaco
20	266	San Agustín Tlacotepec
20	267	Santo Tomás Ocotepec
20	268	San Antonio Sinicahua
20	269	San Mateo Peñasco
20	270	Santa María Tataltepec
20	271	San Pedro Molinos
20	272	Santa María Yosoyúa
20	273	San Juan Teita
20	274	Magdalena Jaltepec
20	275	Magdalena Yodocono de Porfirio Díaz
20	276	San Miguel Tecomatlán
20	277	Magdalena Zahuatlán
20	278	San Francisco Nuxaño
20	279	San Pedro Tidaá
20	280	San Francisco Jaltepetongo
20	281	Santiago Tilantongo
20	282	San Juan Diuxi
20	283	San Andrés Nuxiño
20	284	San Juan Tamazola
20	285	Santo Domingo Nuxaá
20	286	Yutanduchi de Guerrero
20	287	San Pedro Teozacoalco
20	288	San Miguel Piedras
20	289	San Mateo Sindihui
20	290	Heroica Ciudad de Juchitán de Zaragoza
20	291	Ciudad Ixtepec
20	292	El Espinal
20	293	Santo Domingo Ingenio
20	294	Santa María Xadani
20	295	Santiago Niltepec
20	296	San Dionisio del Mar
20	297	Asunción Ixtaltepec
20	298	San Francisco del Mar
20	299	Unión Hidalgo
20	300	San Miguel Chimalapa
20	301	Santo Domingo Zanatepec
20	302	Reforma de Pineda
20	303	San Francisco Ixhuatán
20	304	San Pedro Tapanatepec
20	305	Chahuites
20	306	Santiago Zacatepec
20	307	Santo Domingo Tepuxtepec
20	308	San Juan Cotzocón
20	309	San Juan Mazatlán
20	310	Totontepec Villa de Morelos
20	311	Mixistlán de la Reforma
20	312	Santa María Tlahuitoltepec
20	313	Santa María Alotepec
20	314	Santiago Atitlán
20	315	Tamazulápam del Espíritu Santo
20	316	San Pedro y San Pablo Ayutla
20	317	Santa María Tepantlali
20	318	San Miguel Quetzaltepec
20	319	Asunción Cacalotepec
20	320	San Pedro Ocotepec
20	321	San Lucas Camotlán
20	322	Santiago Ixcuintepec
20	323	Matías Romero Avendaño
20	324	San Juan Guichicovi
20	325	Santo Domingo Petapa
20	326	Santa María Chimalapa
20	327	Santa María Petapa
20	328	El Barrio de la Soledad
20	329	Tlacolula de Matamoros
20	330	San Sebastián Abasolo
20	331	Villa Díaz Ordaz
20	332	Santa María Guelacé
20	333	Teotitlán del Valle
20	334	San Francisco Lachigoló
20	335	San Sebastián Teitipac
20	336	Santa Ana del Valle
20	337	San Pablo Villa de Mitla
20	338	Santiago Matatlán
20	339	Santo Domingo Albarradas
20	340	Rojas de Cuauhtémoc
20	341	San Juan Teitipac
20	342	Santa Cruz Papalutla
20	343	Magdalena Teitipac
20	344	San Jerónimo Tlacochahuaya
20	345	San Juan Guelavía
20	346	San Lucas Quiaviní
20	347	San Juan del Río
20	348	San Bartolomé Quialana
20	349	San Lorenzo Albarradas
20	350	San Pedro Totolápam
20	351	San Pedro Quiatoni
20	352	Santa María Zoquitlán
20	353	San Dionisio Ocotepec
20	354	San Carlos Yautepec
20	355	San Juan Juquila Mixes
20	356	Nejapa de Madero
20	357	Santa Ana Tavela
20	358	San Juan Lajarcia
20	359	San Bartolo Yautepec
20	360	Santa María Ecatepec
20	361	Asunción Tlacolulita
20	362	San Pedro Mártir Quiechapa
20	363	Santa María Quiegolani
20	364	Santa Catarina Quioquitani
20	365	Santa Catalina Quierí
20	366	Salina Cruz
20	367	Santiago Lachiguiri
20	368	Santa María Jalapa del Marqués
20	369	Santa María Totolapilla
20	370	Santiago Laollaga
20	371	Guevea de Humboldt
20	372	Santo Domingo Chihuitán
20	373	Santa María Guienagati
20	374	Magdalena Tequisistlán
20	375	Magdalena Tlacotepec
20	376	San Pedro Comitancillo
20	377	Santa María Mixtequilla
20	378	Santo Domingo Tehuantepec
20	379	San Pedro Huamelula
20	380	San Pedro Huilotepec
20	381	San Mateo del Mar
20	382	San Blas Atempa
20	383	Santiago Astata
20	384	San Miguel Tenango
20	385	Miahuatlán de Porfirio Díaz
20	386	San Nicolás
20	387	San Simón Almolongas
20	388	San Luis Amatlán
20	389	San José Lachiguiri
20	390	Sitio de Xitlapehua
20	391	San Francisco Logueche
20	392	Santa Ana
20	393	Santa Cruz Xitla
20	394	Monjas
20	395	San Ildefonso Amatlán
20	396	Santa Catarina Cuixtla
20	397	San José del Peñasco
20	398	San Cristóbal Amatlán
20	399	San Juan Mixtepec -Dto. 26 -
20	400	San Pedro Mixtepec -Dto. 26 -
20	401	Santa Lucía Miahuatlán
20	402	San Jerónimo Coatlán
20	403	San Sebastián Coatlán
20	404	San Pablo Coatlán
20	405	San Mateo Río Hondo
20	406	Santo Tomás Tamazulapan
20	407	San Andrés Paxtlán
20	408	Santa María Ozolotepec
20	409	San Miguel Coatlán
20	410	San Sebastián Río Hondo
20	411	San Miguel Suchixtepec
20	412	Santo Domingo Ozolotepec
20	413	San Francisco Ozolotepec
20	414	Santiago Xanica
20	415	San Marcial Ozolotepec
20	416	San Juan Ozolotepec
20	417	San Pedro Pochutla
20	418	Santo Domingo de Morelos
20	419	Santa Catarina Loxicha
20	420	San Agustín Loxicha
20	421	San Baltazar Loxicha
20	422	Santa María Colotepec
20	423	San Bartolomé Loxicha
20	424	Santa María Tonameca
20	425	Candelaria Loxicha
20	426	Pluma Hidalgo
20	427	San Pedro el Alto
20	428	San Mateo Piñas
20	429	Santa María Huatulco
20	430	San Miguel del Puerto
20	431	Putla Villa de Guerrero
20	432	Constancia del Rosario
20	433	Mesones Hidalgo
20	434	Santa María Zacatepec
20	435	San Pedro Amuzgos
20	436	La Reforma
20	437	Santa María Ipalapa
20	438	Chalcatongo de Hidalgo
20	439	Santa María Yucuhiti
20	440	San Esteban Atatlahuca
20	441	Santa Catarina Ticuá
20	442	Santiago Nuyoó
20	443	Santa Catarina Yosonotú
20	444	San Miguel el Grande
20	445	Santo Domingo Ixcatlán
20	446	San Pablo Tijaltepec
20	447	Santa Cruz Tacahua
20	448	Santa Lucía Monteverde
20	449	San Andrés Cabecera Nueva
20	450	Santa María Yolotepec
20	451	Santiago Yosondúa
20	452	Santa Cruz Itundujia
20	453	Zimatlán de Álvarez
20	454	San Bernardo Mixtepec
20	455	Santa Cruz Mixtepec
20	456	San Miguel Mixtepec
20	457	Santa María Atzompa
20	458	San Andrés Ixtlahuaca
20	459	Santa Cruz Amilpas
20	460	Santa Cruz Xoxocotlán
20	461	Santa Lucía del Camino
20	462	San Pedro Ixtlahuaca
20	463	San Antonio de la Cal
20	464	San Agustín de las Juntas
20	465	San Pablo Huixtepec
20	466	Ánimas Trujano
20	467	San Jacinto Tlacotepec
20	468	San Raymundo Jalpan
20	469	Trinidad Zaachila
20	470	Santa María Coyotepec
20	471	San Bartolo Coyotepec
20	472	Santa Inés Yatzeche
20	473	Ciénega de Zimatlán
20	474	San Antonio Huitepec
20	475	Villa de Zaachila
20	476	San Sebastián Tutla
20	477	San Miguel Peras
20	478	San Pablo Cuatro Venados
20	479	Santa Inés del Monte
20	480	Santa Gertrudis
20	481	San Antonino el Alto
20	482	Magdalena Mixtepec
20	483	Santa Catarina Quiané
20	484	Ayoquezco de Aldama
20	485	Santa Ana Tlapacoyan
20	486	Santa Cruz Zenzontepec
20	487	San Francisco Cahuacuá
20	488	San Mateo Yucutindoo
20	489	Santiago Textitlán
20	490	Santiago Amoltepec
20	491	Santa María Zaniza
20	492	Santo Domingo Teojomulco
20	493	Cuilápam de Guerrero
20	494	Villa Sola de Vega
20	495	Santa María Lachixío
20	496	San Vicente Lachixío
20	497	San Lorenzo Texmelúcan
20	498	Santa María Sola
20	499	San Francisco Sola
20	500	San Ildefonso Sola
20	501	Santiago Minas
20	502	Heroica Ciudad de Ejutla de Crespo
20	503	San Martín Tilcajete
20	504	Santo Tomás Jalieza
20	505	San Juan Chilateca
20	506	Ocotlán de Morelos
20	507	Santa Ana Zegache
20	508	Santiago Apóstol
20	509	San Antonino Castillo Velasco
20	510	Asunción Ocotlán
20	511	San Pedro Mártir
20	512	San Dionisio Ocotlán
20	513	Magdalena Ocotlán
20	514	San Miguel Tilquiápam
20	515	Santa Catarina Minas
20	516	San Baltazar Chichicápam
20	517	San Pedro Apóstol
20	518	Santa Lucía Ocotlán
20	519	San Jerónimo Taviche
20	520	San Andrés Zabache
20	521	San José del Progreso
20	522	Yaxe
20	523	San Pedro Taviche
20	524	San Martín de los Cansecos
20	525	San Martín Lachilá
20	526	La Pe
20	527	La Compañía
20	528	Coatecas Altas
20	529	San Juan Lachigalla
20	530	San Agustín Amatengo
20	531	Taniche
20	532	San Miguel Ejutla
20	533	Yogana
20	534	San Vicente Coatlán
20	535	Santiago Pinotepa Nacional
20	536	San Juan Cacahuatepec
20	537	San Juan Bautista Lo de Soto
20	538	Mártires de Tacubaya
20	539	San Sebastián Ixcapa
20	540	San Antonio Tepetlapa
20	541	Santa María Cortijo
20	542	Santiago Llano Grande
20	543	San Miguel Tlacamama
20	544	Santiago Tapextla
20	545	San José Estancia Grande
20	546	Santo Domingo Armenta
20	547	Santiago Jamiltepec
20	548	San Pedro Atoyac
20	549	San Juan Colorado
20	550	Santiago Ixtayutla
20	551	San Pedro Jicayán
20	552	Pinotepa de Don Luis
20	553	San Lorenzo
20	554	San Agustín Chayuco
20	555	San Andrés Huaxpaltepec
20	556	Santa Catarina Mechoacán
20	557	Santiago Tetepec
20	558	Santa María Huazolotitlán
20	559	Villa de Tututepec de Melchor Ocampo
20	560	Tataltepec de Valdés
20	561	San Juan Quiahije
20	562	San Miguel Panixtlahuaca
20	563	Santa Catarina Juquila
20	564	San Pedro Juchatengo
20	565	Santiago Yaitepec
20	566	San Juan Lachao
20	567	Santa María Temaxcaltepec
20	568	Santos Reyes Nopala
20	569	San Gabriel Mixtepec
20	570	San Pedro Mixtepec -Dto. 22 -
21	1	Puebla
21	2	Tlaltenango
21	3	San Miguel Xoxtla
21	4	Juan C. Bonilla
21	5	Coronango
21	6	Cuautlancingo
21	7	San Pedro Cholula
21	8	San Andrés Cholula
21	9	Ocoyucan
21	10	Amozoc
21	11	Francisco Z. Mena
21	12	Pantepec
21	13	Venustiano Carranza
21	14	Jalpan
21	15	Tlaxco
21	16	Tlacuilotepec
21	17	Xicotepec
21	18	Pahuatlán
21	19	Honey
21	20	Naupan
21	21	Huauchinango
21	22	Ahuazotepec
21	23	Juan Galindo
21	24	Tlaola
21	25	Zihuateutla
21	26	Jopala
21	27	Tlapacoya
21	28	Chignahuapan
21	29	Zacatlán
21	30	Chiconcuautla
21	31	Ahuacatlán
21	32	Tepetzintla
21	33	San Felipe Tepatlán
21	34	Amixtlán
21	35	Tepango de Rodríguez
21	36	Zongozotla
21	37	Hermenegildo Galeana
21	38	Olintla
21	39	Coatepec
21	40	Camocuautla
21	41	Hueytlalpan
21	42	Zapotitlán de Méndez
21	43	Huitzilan de Serdán
21	44	Xochitlán de Vicente Suárez
21	45	Huehuetla
21	46	Ixtepec
21	47	Atlequizayan
21	48	Tenampulco
21	49	Tuzamapan de Galeana
21	50	Caxhuacan
21	51	Jonotla
21	52	Zoquiapan
21	53	Nauzontla
21	54	Cuetzalan del Progreso
21	55	Ayotoxco de Guerrero
21	56	Hueytamalco
21	57	Acateno
21	58	Cuautempan
21	59	Aquixtla
21	60	Tetela de Ocampo
21	61	Xochiapulco
21	62	Zacapoaxtla
21	63	Zaragoza
21	64	Ixtacamaxtitlán
21	65	Zautla
21	66	Ocotepec
21	67	Libres
21	68	Tlatlauquitepec
21	69	Yaonáhuac
21	70	Hueyapan
21	71	Teteles de Avila Castillo
21	72	Atempan
21	73	Chignautla
21	74	Teziutlán
21	75	Xiutetelco
21	76	Cuyoaco
21	77	Tepeyahualco
21	78	San Martín Texmelucan
21	79	Tlahuapan
21	80	San Matías Tlalancaleca
21	81	San Salvador el Verde
21	82	San Felipe Teotlalcingo
21	83	Chiautzingo
21	84	Huejotzingo
21	85	Domingo Arenas
21	86	Calpan
21	87	San Nicolás de los Ranchos
21	88	Nealtican
21	89	San Jerónimo Tecuanipan
21	90	San Gregorio Atzompa
21	91	Tochimilco
21	92	Tianguismanalco
21	93	Santa Isabel Cholula
21	94	Atlixco
21	95	Huaquechula
21	96	San Diego la Mesa Tochimiltzingo
21	97	Tepeojuma
21	98	Izúcar de Matamoros
21	99	Atzitzihuacán
21	100	Acteopan
21	101	Cohuecan
21	102	Tepemaxalco
21	103	Tlapanalá
21	104	Tepexco
21	105	Tilapa
21	106	Chietla
21	107	Atzala
21	108	Teopantlán
21	109	San Martín Totoltepec
21	110	Xochiltepec
21	111	Epatlán
21	112	Ahuatlán
21	113	Coatzingo
21	114	Santa Catarina Tlaltempan
21	115	Chigmecatitlán
21	116	Zacapala
21	117	Tepexi de Rodríguez
21	118	Teotlalco
21	119	Jolalpan
21	120	Huehuetlán el Chico
21	121	Chiautla
21	122	Cohetzala
21	123	Xicotlán
21	124	Chila de la Sal
21	125	Ixcamilpa de Guerrero
21	126	Albino Zertuche
21	127	Tulcingo
21	128	Tehuitzingo
21	129	Cuayuca de Andrade
21	130	Santa Inés Ahuatempan
21	131	Axutla
21	132	Chinantla
21	133	Ahuehuetitla
21	134	San Pablo Anicano
21	135	Tecomatlán
21	136	Piaxtla
21	137	Guadalupe
21	138	Ixcaquixtla
21	139	Coyotepec
21	140	Xayacatlán de Bravo
21	141	Totoltepec de Guerrero
21	142	Acatlán
21	143	San Jerónimo Xayacatlán
21	144	San Pedro Yeloixtlahuaca
21	145	Petlalcingo
21	146	San Miguel Ixitlán
21	147	Chila
21	148	Rafael Lara Grajales
21	149	San José Chiapa
21	150	Oriental
21	151	San Nicolás Buenos Aires
21	152	Guadalupe Victoria
21	153	Tlachichuca
21	154	Lafragua
21	155	Chilchotla
21	156	Quimixtlán
21	157	Chichiquila
21	158	Tepatlaxco de Hidalgo
21	159	Acajete
21	160	Nopalucan
21	161	Mazapiltepec de Juárez
21	162	Soltepec
21	163	Acatzingo
21	164	San Salvador el Seco
21	165	General Felipe Ángeles
21	166	Aljojuca
21	167	San Juan Atenco
21	168	Tepeaca
21	169	Cuautinchán
21	170	Tecali de Herrera
21	171	Mixtla
21	172	Santo Tomás Hueyotlipan
21	173	Tzicatlacoyan
21	174	Huehuetlán el Grande
21	175	La Magdalena Tlatlauquitepec
21	176	San Juan Atzompa
21	177	Huatlatlauca
21	178	Los Reyes de Juárez
21	179	Cuapiaxtla de Madero
21	180	San Salvador Huixcolotla
21	181	Quecholac
21	182	Tecamachalco
21	183	Palmar de Bravo
21	184	Chalchicomula de Sesma
21	185	Atzitzintla
21	186	Esperanza
21	187	Cañada Morelos
21	188	Tlanepantla
21	189	Tochtepec
21	190	Atoyatempan
21	191	Tepeyahualco de Cuauhtémoc
21	192	Huitziltepec
21	193	Molcaxac
21	194	Xochitlán Todos Santos
21	195	Yehualtepec
21	196	Tlacotepec de Benito Juárez
21	197	Juan N. Méndez
21	198	Tepanco de López
21	199	Chapulco
21	200	Santiago Miahuatlán
21	201	Nicolás Bravo
21	202	Atexcal
21	203	Tehuacán
21	204	San Antonio Cañada
21	205	Zapotitlán
21	206	San Gabriel Chilac
21	207	Caltepec
21	208	Vicente Guerrero
21	209	Ajalpan
21	210	Eloxochitlán
21	211	Zoquitlán
21	212	San Sebastián Tlacotepec
21	213	Altepexi
21	214	Zinacatepec
21	215	San José Miahuatlán
21	216	Coxcatlán
21	217	Coyomeapan
22	1	Querétaro
22	2	El Marqués
22	3	Colón
22	4	Pinal de Amoles
22	5	Jalpan de Serra
22	6	Landa de Matamoros
22	7	Arroyo Seco
22	8	Peñamiller
22	9	Cadereyta de Montes
22	10	San Joaquín
22	11	Tolimán
22	12	Ezequiel Montes
22	13	Pedro Escobedo
22	14	Tequisquiapan
22	15	San Juan del Río
22	16	Amealco de Bonfil
22	17	Corregidora
22	18	Huimilpan
23	1	Othón P. Blanco
23	2	Felipe Carrillo Puerto
23	3	Lázaro Cárdenas
23	4	Isla Mujeres
23	5	Benito Juárez
23	6	Cozumel
23	7	Solidaridad
23	8	Tulum
23	9	José María Morelos
23	10	Bacalar
24	1	San Luis Potosí
24	2	Soledad de Graciano Sánchez
24	3	Cerro de San Pedro
24	4	Ahualulco
24	5	Mexquitic de Carmona
24	6	Villa de Arriaga
24	7	Vanegas
24	8	Cedral
24	9	Catorce
24	10	Charcas
24	11	Salinas
24	12	Santo Domingo
24	13	Villa de Ramos
24	14	Matehuala
24	15	Villa de la Paz
24	16	Villa de Guadalupe
24	17	Guadalcázar
24	18	Moctezuma
24	19	Venado
24	20	Villa de Arista
24	21	Villa Hidalgo
24	22	Armadillo de los Infante
24	23	Ebano
24	24	Tamuín
24	25	Ciudad Valles
24	26	El Naranjo
24	27	Ciudad del Maíz
24	28	Alaquines
24	29	Cárdenas
24	30	Cerritos
24	31	Villa Juárez
24	32	San Nicolás Tolentino
24	33	Villa de Reyes
24	34	Zaragoza
24	35	Santa María del Río
24	36	Tierra Nueva
24	37	Rioverde
24	38	Ciudad Fernández
24	39	San Ciro de Acosta
24	40	Tamasopo
24	41	Rayón
24	42	Aquismón
24	43	Lagunillas
24	44	Santa Catarina
24	45	Tancanhuitz
24	46	Tanlajás
24	47	San Vicente Tancuayalab
24	48	San Antonio
24	49	Tanquián de Escobedo
24	50	Tampamolón Corona
24	51	Coxcatlán
24	52	Huehuetlán
24	53	Xilitla
24	54	Axtla de Terrazas
24	55	Tampacán
24	56	San Martín Chalchicuautla
24	57	Tamazunchale
24	58	Matlapa
25	1	Culiacán
25	2	Navolato
25	3	Badiraguato
25	4	Cosalá
25	5	Mocorito
25	6	Guasave
25	7	Ahome
25	8	Salvador Alvarado
25	9	Angostura
25	10	Choix
25	11	El Fuerte
25	12	Sinaloa
25	13	Mazatlán
25	14	Escuinapa
25	15	Concordia
25	16	Elota
25	17	Rosario
25	18	San Ignacio
25	1	Hermosillo
26	2	San Miguel de Horcasitas
26	3	Carbó
26	4	San Luis Río Colorado
26	5	Puerto Peñasco
26	6	General Plutarco Elías Calles
26	7	Caborca
26	8	Altar
26	9	Tubutama
26	10	Atil
26	11	Oquitoa
26	12	Sáric
26	13	Benjamín Hill
26	14	Trincheras
26	15	Pitiquito
26	16	Nogales
26	17	Imuris
26	18	Santa Cruz
26	19	Magdalena
26	20	Naco
26	21	Agua Prieta
26	22	Fronteras
26	23	Nacozari de García
26	24	Bavispe
26	25	Bacerac
26	26	Huachinera
26	27	Nácori Chico
26	28	Granados
26	29	Bacadéhuachi
26	30	Cumpas
26	31	Huásabas
26	32	Moctezuma
26	33	Villa Hidalgo
26	34	Santa Ana
26	35	Cananea
26	36	Arizpe
26	37	Cucurpe
26	38	Bacoachi
26	39	San Pedro de la Cueva
26	40	Divisaderos
26	41	Tepache
26	42	Villa Pesqueira
26	43	Opodepe
26	44	Huépac
26	45	Banámichi
26	46	Ures
26	47	Aconchi
26	48	Baviácora
26	49	San Felipe de Jesús
26	50	Rayón
26	51	Cajeme
26	52	Navojoa
26	53	Huatabampo
26	54	Bácum
26	55	Etchojoa
26	56	Benito Juárez
26	57	Empalme
26	58	Guaymas
26	59	San Ignacio Río Muerto
26	60	La Colorada
26	61	Mazatán
26	62	Suaqui Grande
26	63	Sahuaripa
26	64	San Javier
26	65	Soyopa
26	66	Bacanora
26	67	Arivechi
26	68	Rosario
26	69	Quiriego
26	70	Onavas
26	71	Alamos
26	72	Yécora
27	1	Centro
27	2	Jalpa de Méndez
27	3	Nacajuca
27	4	Huimanguillo
27	5	Cárdenas
27	6	Paraíso
27	7	Comalcalco
27	8	Cunduacán
27	9	Macuspana
27	10	Centla
27	11	Jonuta
27	12	Teapa
27	13	Jalapa
27	14	Tacotalpa
27	15	Tenosique
27	16	Balancán
27	17	Emiliano Zapata
28	1	Llera
28	2	Güémez
28	3	Casas
28	4	Victoria
28	5	Valle Hermoso
28	6	Matamoros
28	7	San Fernando
28	8	Cruillas
28	9	San Nicolás
28	10	Soto la Marina
28	11	Jiménez
28	12	San Carlos
28	13	Abasolo
28	14	Padilla
28	15	Hidalgo
28	16	Mainero
28	17	Villagrán
28	18	Tula
28	19	Jaumave
28	20	Miquihuana
28	21	Bustamante
28	22	Palmillas
28	23	Ocampo
28	24	Miguel Alemán
28	25	Nuevo Laredo
28	26	Guerrero
28	27	Mier
28	28	Gustavo Díaz Ordaz
28	29	Camargo
28	30	Reynosa
28	31	Méndez
28	32	Burgos
28	33	Río Bravo
28	34	Tampico
28	35	Ciudad Madero
28	36	Altamira
28	37	Aldama
28	38	González
28	39	Xicoténcatl
28	40	Gómez Farías
28	41	El Mante
28	42	Antiguo Morelos
28	43	Nuevo Morelos
29	1	Tlaxcala
29	2	Ixtacuixtla de Mariano Matamoros
29	3	Santa Ana Nopalucan
29	4	Panotla
29	5	Totolac
29	6	Tepeyanco
29	7	Santa Isabel Xiloxoxtla
29	8	San Juan Huactzinco
29	9	Calpulalpan
29	10	Sanctórum de Lázaro Cárdenas
29	11	Benito Juárez
29	12	Hueyotlipan
29	13	Tlaxco
29	14	Nanacamilpa de Mariano Arista
29	15	Españita
29	16	Apizaco
29	17	Atlangatepec
29	18	Muñoz de Domingo Arenas
29	19	Tetla de la Solidaridad
29	20	Xaltocan
29	21	San Lucas Tecopilco
29	22	Yauhquemehcan
29	23	Xaloztoc
29	24	Tocatlán
29	25	Tzompantepec
29	26	San José Teacalco
29	27	Huamantla
29	28	Terrenate
29	29	Lázaro Cárdenas
29	30	Emiliano Zapata
29	31	Atltzayanca
29	32	Cuapiaxtla
29	33	El Carmen Tequexquitla
29	34	Ixtenco
29	35	Ziltlaltépec de Trinidad Sánchez Santos
29	36	Apetatitlán de Antonio Carvajal
29	37	Amaxac de Guerrero
29	38	Santa Cruz Tlaxcala
29	39	Cuaxomulco
29	40	Contla de Juan Cuamatzi
29	41	Tepetitla de Lardizábal
29	42	Natívitas
29	43	Santa Apolonia Teacalco
29	44	Tetlatlahuca
29	45	San Damián Texóloc
29	46	San Jerónimo Zacualpan
29	47	Zacatelco
29	48	San Lorenzo Axocomanitla
29	49	Santa Catarina Ayometla
29	50	Xicohtzinco
29	51	Papalotla de Xicohténcatl
29	52	Chiautempan
29	53	La Magdalena Tlaltelulco
29	54	San Francisco Tetlanohcan
29	55	Teolocholco
29	56	Acuamanala de Miguel Hidalgo
29	57	Santa Cruz Quilehtla
29	58	Mazatecochco de José María Morelos
29	59	Tenancingo
29	60	San Pablo del Monte
30	1	Xalapa
30	2	Tlalnelhuayocan
30	3	Xico
30	4	Ixhuacán de los Reyes
30	5	Ayahualulco
30	6	Perote
30	7	Banderilla
30	8	Rafael Lucio
30	9	Acajete
30	10	Las Vigas de Ramírez
30	11	Villa Aldama
30	12	Tlacolulan
30	13	Tonayán
30	14	Coacoatzintla
30	15	Jilotepec
30	16	Naolinco
30	17	Miahuatlán
30	18	Acatlán
30	19	Tepetlán
30	20	Juchique de Ferrer
30	21	Alto Lucero de Gutiérrez Barrios
30	22	Actopan
30	23	Coatepec
30	24	Teocelo
30	25	Cosautlán de Carvajal
30	26	Emiliano Zapata
30	27	Apazapan
30	28	Puente Nacional
30	29	Ursulo Galván
30	30	Paso de Ovejas
30	31	La Antigua
30	32	Veracruz
30	33	Pueblo Viejo
30	34	Tampico Alto
30	35	Tempoal
30	36	Ozuluama de Mascareñas
30	37	Tantoyuca
30	38	Platón Sánchez
30	39	Chiconamel
30	40	Chalma
30	41	Chontla
30	42	Citlaltépetl
30	43	Ixcatepec
30	44	Naranjos Amatlán
30	45	El Higo
